airtemperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type_l,type_m,target
300.2793699964828,309.8496062478018,1310,61.09751968760991,207,True,False,1
302.15783291027043,310.05783291027046,1362,48.85913916757798,9,True,False,1
302.671690551817,311.25138378909037,1336,60.499699950914156,1,True,False,1
303.2076099248433,311.6717399498956,1315,52.49256228879677,69,True,False,1
302.55366684167757,310.4073336833551,1323,57.37299632477155,52,True,False,1
302.50970703843456,310.87905553019857,1373,47.69514648078272,67,True,False,1
298.2966288905797,308.8808712747437,1477,58.55064395692824,174,True,False,1
299.63388759012696,309.24210772928285,1453,41.214473067679286,208,True,False,1
301.10996503680786,310.6115250141569,1357,58.74237492921568,199,True,False,1
300.1981625245247,311.1479787769772,2114,18.468419771091266,223,True,False,1
303.0168895197716,311.0704011355889,1349,47.69414506775223,9,True,False,1
303.38045973701776,312.6763546542708,1364,59.947947458626544,205,True,False,1
301.9448985962344,310.012246490586,1374,48.30918096600378,178,True,False,1
299.12379425465616,308.4957663474809,1377,50.4084673050382,220,True,False,1
303.2560341953934,311.7073938218367,1223,66.48249310344005,151,True,False,1
300.0008563677382,311.3974308967854,1691,29.003211379018214,216,False,True,1
301.9380241166413,309.97604823328265,1369,47.32125238411849,177,True,False,1
301.07218613014174,309.52702019406615,1338,60.63986302508338,116,False,True,1
301.4662530059985,310.8267493988003,1293,62.36957960942304,9,True,False,1
301.93984514936204,310.43984514936204,1371,46.56557462296694,77,True,False,1
299.6385223789266,309.2023125473513,1409,49.977269989509736,213,True,False,1
299.27300506080775,309.3395581992893,1377,51.67758856413588,218,True,False,1
301.25102745822204,309.6993952472907,1316,50.16541808716829,188,True,False,1
299.41614172693056,309.36000787069696,1558,37.41033070523557,210,True,False,1
302.214086317625,310.12817263525,1378,53.60133150093752,143,False,True,1
297.4039780069409,308.40497250867617,1369,50.60795601388193,220,True,False,1
301.20909949029834,310.83765069173796,1371,53.138903422282596,185,True,False,1
300.3859220976857,310.34320349614285,1439,51.068934827771564,87,True,False,1
299.93039586570484,310.46340561598237,1340,58.94704992230838,192,True,False,1
298.155794979344,308.218598326448,1422,63.602426776831884,19,False,True,1
297.73470950965253,308.78925586924066,2871,4.289255869240687,123,True,False,1
302.56342547046745,310.4268509409349,1323,57.16806512018337,51,True,False,1
300.44160475679956,309.9,1396,46.13358097280167,210,True,False,1
302.13217030941337,311.12879604616,1403,48.07783767184014,207,True,False,1
299.26549909699173,309.81379159141596,1397,54.20013154681001,216,True,False,1
298.54917914847323,308.3172121880861,1283,61.16884875234444,215,True,False,1
302.0388305393237,310.1970763483093,1358,45.98245808985565,171,True,False,1
299.30877698255046,309.3305036006196,1454,42.70892087475505,208,True,False,1
303.373165465448,311.8756049685891,1377,41.787841741863836,34,True,False,1
297.01316760363494,307.89217322544476,1316,58.987842589326185,200,True,False,1
299.58826240253313,309.07082216446406,1258,68.46047809544754,115,True,False,1
298.3136236153756,307.75907306152584,1511,33.03386271522333,211,True,False,1
302.5624576695292,311.6707950343359,1356,57.34168682403372,194,True,False,1
299.73039739500126,310.0547153110024,1341,59.88672399433134,190,True,False,1
300.90907257042676,310.59082656692027,1401,59.45483887317235,189,True,False,1
301.98705079362355,311.0921714285426,2689,12.064155555566769,30,False,True,1
302.35089938292947,310.1254496914647,1323,52.16555647924083,137,True,False,1
301.359064456671,310.2042656266687,1329,62.895492146616746,159,True,False,1
302.2886254448741,310.79431272243704,1330,61.02180382495431,92,True,False,1
302.6010559219902,310.55184786348286,1321,48.86768669333609,46,True,False,1
299.73607924794817,308.7901735867869,1369,63.40327547107102,37,True,False,1
303.0858945547389,311.3202523766344,1358,47.892041486112205,103,True,False,1
299.3918838884517,308.7574274302823,1303,63.81944793524377,41,True,False,1
302.5158852691944,310.2,1309,55.33436261232923,86,True,False,1
301.87176596168814,311.2326327025631,2749,8.352199332125616,24,False,True,1
303.27839821189133,312.5054208314711,2710,9.659482378185587,67,True,False,1
302.13062268915445,310.60813193253665,1358,49.54498151323551,40,True,False,1
301.89229183027794,310.39229183027794,1367,47.46968283707937,80,True,False,1
301.4858844866079,310.16776655506015,1362,54.99080375743367,42,False,True,1
298.76101785762364,309.98305357287103,1218,71.14753575563512,197,True,False,1
300.9617560205645,311.76142328323056,1335,58.71672836231021,194,True,False,1
302.0591632676039,310.9748697031409,1400,53.84575855428063,206,True,False,1
302.2,310.6,1337,52.16897376598156,159,True,False,1
299.6219244944456,310.3880468873883,1294,61.46612239294272,201,True,False,1
297.89586717625434,307.8556668486623,2838,5.387664664715032,45,True,False,1
299.1744145614486,310.01860364036213,1366,56.54804853816201,203,True,False,1
299.30555280665953,309.26608996344305,1452,41.82298566206156,208,True,False,1
301.87198267024377,310.1302202966938,1320,49.952777208237364,79,True,False,1
300.4917766778489,309.8328932886042,1663,29.215126510114843,152,False,True,1
300.8125133896533,309.85433979774353,1556,38.37260387864614,209,False,True,1
303.16779056162306,311.36779056162305,1373,47.69662831513086,62,True,False,1
301.9373403183708,310.82489354558055,1310,63.00757180904172,73,True,False,1
301.35205924166405,311.8622710133563,1505,41.633753415201724,212,True,False,1
299.9813336407353,310.6828724569683,1520,42.8897412251131,219,True,False,1
298.29285201613845,309.47262331988463,1330,70.25775561152686,27,True,False,1
300.4523620473762,310.2809448189505,1380,54.890393008455355,203,True,False,1
303.2,311.4,1349,51.530786129575226,8,True,False,1
300.7443017796984,311.23819526528297,1697,29.4530532572077,216,False,True,1
301.84168862611455,310.8384943334191,1624,34.674282837362824,227,True,False,1
297.49321890949267,308.6274964037279,2875,4.1585693735587945,111,True,False,1
303.1188645493113,311.25395618876036,1351,51.85274918347187,8,True,False,1
303.0486740071645,311.6708743524986,1300,65.38167918717588,57,True,False,1
303.0248781457529,311.2331708610039,1340,51.48097748455641,175,True,False,1
299.8193732684379,310.51039145598764,1365,61.58971333425758,184,True,False,1
301.07652440932327,310.79668099493506,1369,53.43470064437459,200,True,False,1
300.3802577805367,309.88289845962845,1669,28.90657026086695,152,False,True,1
302.1900594725726,311.51742163335445,2740,8.653740552963528,33,False,True,1
300.0841325102186,310.82368230431206,1549,34.36346995912557,207,True,False,1
299.403674530721,309.35227820904703,1558,37.40235169966143,210,True,False,1
303.1984591956545,311.1792968656164,2668,11.126432288538803,76,False,True,1
297.6933431722697,307.64109963235205,1607,35.85890036764797,222,True,False,1
298.78815023377484,308.38002784416534,1595,36.65126566234301,225,False,False,1
296.4836056505225,307.4393427508709,1252,70.73115479581986,101,False,True,1
297.01470160309697,307.9029112216789,1317,58.7301306797063,201,True,False,1
298.88371396282616,309.0701422651814,2861,4.578285283768274,140,True,False,1
299.92000314236026,310.8133563773085,1690,28.97333438078675,206,False,True,1
301.86437392995987,310.91609348248994,1365,51.83020711089957,102,True,False,1
299.6490906474419,309.43368405904533,1408,63.92583794026915,190,True,False,1
298.2260426196342,308.7166688448782,1361,53.02916721121956,216,True,False,1
299.98602746447614,310.51484943605715,1340,59.49475788780321,189,True,False,1
301.021171450589,310.61930338141946,1493,37.78256468775021,205,True,False,1
302.31023149505353,310.3,1330,56.331217086326,57,True,False,1
300.8289686815636,310.49072999099894,1492,37.92827348882732,206,True,False,1
299.4815334955707,308.96110353176397,1543,36.77386601771722,203,True,False,1
302.38058020223264,310.50970989888367,1369,46.0398464609282,143,False,True,1
302.81748991275816,311.63711616055707,1336,57.096929284456515,187,True,False,1
302.11015008682705,311.0428227825263,1313,68.27375408763942,45,True,False,1
298.1834057307303,308.3287557520285,1316,58.12818086916801,196,True,False,1
303.18516008772525,311.3481280701802,1369,47.57045570173411,63,True,False,1
297.812141739584,308.98583463715204,1403,64.16155115798409,0,True,False,1
302.2715938507182,311.00998291866165,1446,48.86315353875973,222,True,False,1
302.7888728394051,312.03836705937806,1413,47.191907519567344,210,True,False,1
302.78282560427965,311.3303005577966,1368,45.25557142080524,37,True,False,1
303.0844187349833,311.27143434746927,1335,52.548062449944126,171,True,False,1
302.56718100518225,310.5974005961997,1447,41.96255195854192,210,True,False,1
302.583828722167,310.983828722167,1366,59.27229249751451,94,True,False,1
300.4982464180876,309.9040171917991,1419,53.67589684920541,19,True,False,1
300.1313621359859,309.94010955134183,1435,41.50188921554247,213,True,False,1
301.02447962606647,310.61157366571865,1358,61.87493728040934,67,True,False,1
298.82240645823373,310.0224064582337,2609,12.180601614558434,94,True,False,1
301.5908640387749,311.4283660971192,1336,62.60239553360966,194,True,False,1
301.1111308602334,311.2837005490851,1366,57.840440658902146,203,True,False,1
303.0178352533686,311.55012305027947,1401,54.20528881629901,205,True,False,1
302.1328862159016,310.7881436931693,1381,56.180874187458635,126,False,True,1
302.07932691369217,310.56610576141014,1265,61.57836526887022,93,True,False,1
301.7855658336334,310.8283487504502,2676,12.071391458408364,28,False,True,1
300.730926839478,310.0501480004037,1487,43.60510129103881,228,True,False,1
302.60444796173124,311.81695642601875,1342,68.19193949744376,56,True,False,1
302.3550207029924,310.9500188209022,1378,48.91485507905316,34,True,False,1
298.60792354913997,309.17194903276,1362,56.300546570694515,209,True,False,1
298.43130131084075,309.68912663855093,1370,52.6626026216815,225,True,False,1
303.3496973920647,311.7239408722265,1373,42.882716502349645,32,True,False,1
300.24200759439543,311.04508084287147,1338,58.19918177345095,193,True,False,1
302.3616912323893,310.83084561619467,1330,59.597020968407634,94,True,False,1
299.85937886574703,309.80208419238824,1391,46.60208419238823,208,True,False,1
299.2582317973739,310.08900538602285,1367,56.29505525633206,203,True,False,1
300.44449027796514,310.53274405875646,1287,69.75124729943477,66,True,False,1
303.3511972680989,311.86314895754407,1298,63.92390337889033,58,True,False,1
303.70566874088223,312.9245349927058,1365,59.667316227509446,205,True,False,1
300.1501865922813,310.07780646626395,1414,60.997904100813834,121,False,True,1
301.05058528928186,311.57815336479865,1373,57.84707355359076,212,True,False,1
303.0056353446772,311.7316919718042,1337,64.7415675089997,54,True,False,1
302.7045028321322,310.7063039649851,1368,47.5567356848662,10,True,False,1
303.92935857489675,312.85290571659783,1362,61.157812923038,198,True,False,1
297.43355018697883,308.4718664140963,1288,62.08263698091029,196,True,False,1
300.28364986621693,310.4429672909876,2569,12.683649866216944,74,False,True,1
298.01607338410963,308.58298220692205,1341,61.1334544114062,207,True,False,1
299.32597128516113,309.4330265288562,1290,65.66390605601197,168,False,False,1
302.7851746335167,311.9441862757512,2699,10.742732228607718,51,False,True,1
301.2184206971083,309.5145040938021,1308,57.96395458801396,80,True,False,1
302.2964935050981,310.1175324745094,1321,52.71753247450936,134,False,True,1
302.43352849255274,310.1521554328599,1358,54.32804667151637,60,False,True,1
302.71317366609696,310.71317366609696,1368,47.47892213424487,11,True,False,1
300.2999734688281,310.0130238682642,2749,8.33913793272249,15,False,True,1
301.74521358674,310.22720388192573,1267,60.298106752957274,195,True,False,1
301.2944292747261,312.1870296466615,1520,38.105570725273886,212,True,False,1
299.28855954145854,309.5841335880786,1292,63.28154503629712,214,True,False,1
300.85040607734413,310.9846034185061,1368,56.245299810083,205,True,False,1
302.0948469589962,310.3871173974904,1375,47.671900424266276,173,True,False,1
302.25914966979985,310.8452402328873,1339,55.92370547451054,60,True,False,1
301.2341919756768,310.17094340859165,1381,50.32735028658297,227,True,False,1
303.4784126504665,311.78114277083966,1310,54.0550798205685,86,True,False,1
301.46772040390204,310.810759865366,1375,54.356881963766504,140,False,True,1
301.4247872693533,311.12097384329894,1451,48.568641668978415,211,True,False,1
300.0309895764016,309.7619791528033,2517,13.176996525467215,175,True,False,1
299.55267210000954,310.70553479584567,1270,62.80114357495949,194,True,False,1
299.8388389081684,309.54353831525543,1407,63.47643416486429,190,True,False,1
301.7646133976219,311.91013940855044,1254,71.57574158148317,1,True,False,1
299.30332000972265,309.5693400057068,1286,62.32652000126818,190,True,False,1
298.38928730177633,308.22347056703387,1252,71.16938467083453,111,False,True,1
301.50009225010973,310.14109507343255,1384,63.43515845572095,140,False,True,1
303.0944468593512,311.1081228160746,1331,49.34616722102206,59,True,False,1
297.74493640613133,308.5486073123892,1319,67.94679332294568,22,True,False,1
302.16895032954494,310.28620364204534,1303,56.65406457386496,18,True,False,1
303.024501583433,311.1651388107601,1344,54.962753870025004,98,True,False,1
302.37617107817533,310.77617107817537,1351,52.19789541800965,104,True,False,1
302.17642456208523,310.07642456208526,1364,50.067596535540474,10,True,False,1
302.6903415229714,311.36510767408396,1334,65.97694146374435,49,True,False,1
302.2792884736216,311.06390610220035,1337,66.85442880766281,194,True,False,1
300.9049871701869,310.8460560078455,1356,65.46183197646337,67,True,False,1
299.1369397226852,310.0092349306713,1366,56.42313240895056,203,True,False,1
301.97227380555654,311.2264432794112,1337,64.9581617402023,194,True,False,1
302.1452265282199,310.8135676144844,1265,65.72562962725709,197,True,False,1
301.92344445735904,310.4046888914718,1370,51.41866651169158,152,True,False,1
301.52135645227236,309.429625269077,1297,65.24015483966886,228,True,False,1
298.3324564658828,308.1581141164707,1544,36.814656663333636,204,True,False,1
302.2169898886799,312.32988697287135,2532,12.786079714686473,30,True,False,1
302.19432920520507,311.5282026142331,2726,9.124152046522443,18,False,True,1
302.44580886382056,310.8729044319103,1330,57.95672715549915,95,True,False,1
299.11253082393426,309.3309571726245,1372,49.8314503555727,222,True,False,1
300.908988226492,309.8922208070317,1516,33.55270044419439,212,True,False,1
